dataset,attack,row_percent,protocol,metric,clean_mean,clean_std,poisoned_mean,poisoned_std,delta_mean,delta_std,relative_pct,tabpfn_delta_mean,tabpfn_delta_std,transfer_pct,n_contexts
coil2000_insurance_policies,label-flip,4,B,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9410000000000001,1.1102230246251565e-16,0.0,0.0,0.0,-0.005399999999999916,0.0014966629547095423,-0.0,5
coil2000_insurance_policies,label-flip,4,B,balanced_accuracy,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.003485293323006533,0.003170536180851299,0.0,5
coil2000_insurance_policies,label-flip,4,B,mcc,0.0,0.0,0.0,0.0,0.0,0.0,,0.01934066106694939,0.020127187454890536,0.0,5
coil2000_insurance_policies,label-flip,16,A,ce,0.20282625989298908,0.004243366056292646,0.4006534800872063,0.01957399074421895,0.1978272201942173,0.023648011530425162,97.53530943113122,0.25027618750292197,0.007453785191848318,79.04356469866222,5
coil2000_insurance_policies,label-flip,16,A,roc_auc,0.7358940182640177,0.02189996271955662,0.4871395378158828,0.02623545270520831,-0.24875448044813483,0.0456654267290221,-33.803030636795974,-0.24024928402889106,0.010315075371448606,103.54015474119831,5
coil2000_insurance_policies,label-flip,16,A,accuracy,0.9410000000000001,1.1102230246251565e-16,0.8552,0.008207313811473283,-0.08579999999999996,0.008207313811473283,-9.117959617428264,-0.09479999999999997,0.002227105745132011,90.50632911392404,5
coil2000_insurance_policies,label-flip,16,A,balanced_accuracy,0.5,0.0,0.49889227111439316,0.008675723989693405,-0.0011077288856067512,0.008675723989693403,-0.22154577712135023,-0.013833102181235258,0.00910431672821035,8.007812500000156,5
coil2000_insurance_policies,label-flip,16,A,mcc,0.0,0.0,-0.0015123993954278968,0.013549342398713589,-0.0015123993954278968,0.013549342398713589,,-0.021362495235409597,0.014019118088361046,7.079694477455075,5
coil2000_insurance_policies,label-flip,16,B,ce,0.19924394890607927,0.0015227821487347364,0.2779457920132507,0.001981796657628551,0.07870184310717139,0.0024162909923418265,39.50024256157978,0.25027618750292197,0.007453785191848318,31.445997277009244,5
coil2000_insurance_policies,label-flip,16,B,roc_auc,0.753279057619914,0.005805604592610131,0.5568994398314091,0.04360850551140766,-0.19637961778850485,0.044283845424384266,-26.069969130562654,-0.24024928402889106,0.010315075371448606,81.73993882324716,5
coil2000_insurance_policies,label-flip,16,B,accuracy,0.9410000000000001,1.1102230246251565e-16,0.9410000000000001,1.1102230246251565e-16,0.0,0.0,0.0,-0.09479999999999997,0.002227105745132011,-0.0,5
coil2000_insurance_policies,label-flip,16,B,balanced_accuracy,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.013833102181235258,0.00910431672821035,-0.0,5
coil2000_insurance_policies,label-flip,16,B,mcc,0.0,0.0,0.0,0.0,0.0,0.0,,-0.021362495235409597,0.014019118088361046,-0.0,5
coil2000_insurance_policies,label-flip,64,A,ce,0.20282625989298908,0.004243366056292646,1.8333471975658764,0.07693196411628994,1.6305209376728875,0.0801818923100151,803.9003127766338,1.6795540487574214,0.012309380052703578,97.08058748565966,5
